Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
-0.989594248,11000000000000000000000000000000,0.91061954,11111111111111111111111111100000,0,0,1,0
1.135513279,11111111111111111111111111111111,-0.93459515,11110000000000000000000000000000,1,0,0,0
0.933435441,11111111111111111111111111110000,0.8796527,11111111111111111111111111000000,1,0,1,0
-0.935465109,11110000000000000000000000000000,-0.37657118,11111111100000000000000000000000,0,0,0,1
-0.243975931,11111111111111100000000000000000,0.29450735,11111111111111111110000000000000,0,1,1,1
0.260990371,11111111111111111100000000000000,-1.0114023,10000000000000000000000000000000,1,1,0,0
0.929864222,11111111111111111111111111100000,-0.74276886,11111111000000000000000000000000,1,0,0,0
-0.781184558,11111111000000000000000000000000,0.3138574,11111111111111111111000000000000,0,0,1,1
-0.305670023,11111111111100000000000000000000,1.05990247,11111111111111111111111111111111,0,1,1,0
-0.94134321,11110000000000000000000000000000,0.26628436,11111111111111111100000000000000,0,0,1,1
-0.35351979,11111111110000000000000000000000,-0.82968174,11111110000000000000000000000000,0,1,0,0
-0.251522565,11111111111111000000000000000000,-0.81817923,11111110000000000000000000000000,0,1,0,0
-0.228053151,11111111111111100000000000000000,-0.30212681,11111111111110000000000000000000,0,1,0,1
-0.91906135,11111000000000000000000000000000,-0.90197722,11111100000000000000000000000000,0,0,0,0
0.247257163,11111111111111111000000000000000,-0.99653367,10000000000000000000000000000000,1,1,0,0
0.725047812,11111111111111111111111100000000,-0.27910334,11111111111111000000000000000000,1,0,0,1
-0.339962874,11111111111000000000000000000000,-0.94618891,11100000000000000000000000000000,0,1,0,0
-0.291626404,11111111111110000000000000000000,-0.3533697,11111111110000000000000000000000,0,1,0,1
0.936310427,11111111111111111111111111110000,0.96899391,11111111111111111111111111111000,1,0,1,0
-0.929900051,11111000000000000000000000000000,0.99171421,11111111111111111111111111111100,0,0,1,0
-0.247439883,11111111111111100000000000000000,1.05848252,11111111111111111111111111111111,0,1,1,0
-0.970970746,11000000000000000000000000000000,0.33090959,11111111111111111111100000000000,0,0,1,1
-0.977594403,11000000000000000000000000000000,-0.9465921,11100000000000000000000000000000,0,0,0,0
0.359324574,11111111111111111111110000000000,-0.8309598,11111110000000000000000000000000,1,1,0,0
-0.439999526,11111111000000000000000000000000,0.23902432,11111111111111111000000000000000,0,1,1,1
-0.940520734,11110000000000000000000000000000,-0.98929882,11000000000000000000000000000000,0,0,0,0
1.038270827,11111111111111111111111111111111,-1.02043888,10000000000000000000000000000000,1,0,0,0
-0.193113143,11111111111111110000000000000000,-0.94294662,11110000000000000000000000000000,0,1,0,0
0.338303421,11111111111111111111100000000000,0.41005191,11111111111111111111111100000000,1,1,1,1
-0.902269468,11111100000000000000000000000000,-1.00472856,10000000000000000000000000000000,0,0,0,0
1.018526324,11111111111111111111111111111110,-0.88994731,11111100000000000000000000000000,1,0,0,0
-1.008670493,10000000000000000000000000000000,-0.36220572,11111111110000000000000000000000,0,0,0,1
0.890898953,11111111111111111111111111000000,-0.88804857,11111100000000000000000000000000,1,0,0,0
0.913113597,11111111111111111111111111100000,-0.34449046,11111111111000000000000000000000,1,0,0,1
-0.282901106,11111111111110000000000000000000,0.90384717,11111111111111111111111111000000,0,1,1,0
-1.03069528,00000000000000000000000000000000,-0.95025531,11100000000000000000000000000000,0,0,0,0
0.906147815,11111111111111111111111111000000,-0.90359553,11111000000000000000000000000000,1,0,0,0
0.924343663,11111111111111111111111111100000,-0.32797708,11111111111000000000000000000000,1,0,0,1
0.311124433,11111111111111111111000000000000,0.79802889,11111111111111111111111100000000,1,1,1,0
-0.920441471,11111000000000000000000000000000,-0.91434623,11111000000000000000000000000000,0,0,0,0
-0.239967114,11111111111111100000000000000000,-0.96997112,11000000000000000000000000000000,0,1,0,0
-0.983290155,11000000000000000000000000000000,-0.9353778,11110000000000000000000000000000,0,0,0,0
0.929400449,11111111111111111111111111100000,0.4296687,11111111111111111111111100000000,1,0,1,1
-1.006395108,10000000000000000000000000000000,-1.00063751,10000000000000000000000000000000,0,0,0,0
0.826867607,11111111111111111111111110000000,-1.05343753,00000000000000000000000000000000,1,0,0,0
-0.352527831,11111111110000000000000000000000,0.35785858,11111111111111111111110000000000,0,1,1,1
0.374612795,11111111111111111111110000000000,0.82203757,11111111111111111111111110000000,1,1,1,0
0.990893338,11111111111111111111111111111100,-0.89494424,11111100000000000000000000000000,1,0,0,0
0.986564555,11111111111111111111111111111100,0.27023794,11111111111111111100000000000000,1,0,1,1
0.311057895,11111111111111111111000000000000,0.94340136,11111111111111111111111111110000,1,1,1,0
-0.886643606,11111100000000000000000000000000,0.98335664,11111111111111111111111111111100,0,0,1,0
-0.934764367,11110000000000000000000000000000,0.89191967,11111111111111111111111111000000,0,0,1,0
-0.414435715,11111111000000000000000000000000,-0.91574697,11111000000000000000000000000000,0,1,0,0
0.932409951,11111111111111111111111111110000,0.96951369,11111111111111111111111111111000,1,0,1,0
-0.987027915,11000000000000000000000000000000,-0.98085917,11000000000000000000000000000000,0,0,0,0
-0.232508092,11111111111111100000000000000000,0.18732776,11111111111111110000000000000000,0,1,1,1
0.93551801,11111111111111111111111111110000,-0.47331128,11111111000000000000000000000000,1,0,0,1
0.992699509,11111111111111111111111111111100,-0.98421267,11000000000000000000000000000000,1,0,0,0
-0.086550858,11111111111111110000000000000000,-0.16330742,11111111111111110000000000000000,0,1,0,1
1.029511753,11111111111111111111111111111110,-1.00456157,10000000000000000000000000000000,1,0,0,0
1.000114945,11111111111111111111111111111110,0.32339451,11111111111111111111100000000000,1,0,1,1
-0.963064951,11100000000000000000000000000000,-1.08146661,00000000000000000000000000000000,0,0,0,0
-0.953746477,11100000000000000000000000000000,0.28226559,11111111111111111110000000000000,0,0,1,1
-0.339385081,11111111111000000000000000000000,-0.24032762,11111111111111100000000000000000,0,1,0,1
-0.491818841,11111111000000000000000000000000,-0.92390173,11111000000000000000000000000000,0,1,0,0
-0.44174451,11111111000000000000000000000000,-1.04602106,00000000000000000000000000000000,0,1,0,0
0.861988753,11111111111111111111111110000000,-0.49718619,11111111000000000000000000000000,1,0,0,1
0.916724774,11111111111111111111111111100000,-0.93490816,11110000000000000000000000000000,1,0,0,0
-1.100909533,00000000000000000000000000000000,-1.00259229,10000000000000000000000000000000,0,0,0,0
-0.366394836,11111111110000000000000000000000,0.93057288,11111111111111111111111111110000,0,1,1,0
-0.264893592,11111111111111000000000000000000,-1.00711737,10000000000000000000000000000000,0,1,0,0
-0.954205651,11100000000000000000000000000000,-0.99561934,10000000000000000000000000000000,0,0,0,0
0.27883084,11111111111111111100000000000000,0.92215832,11111111111111111111111111100000,1,1,1,0
-1.020584423,10000000000000000000000000000000,-0.34250382,11111111111000000000000000000000,0,0,0,1
-0.964118464,11100000000000000000000000000000,0.26461803,11111111111111111100000000000000,0,0,1,1
1.022007692,11111111111111111111111111111110,-0.7680764,11111111000000000000000000000000,1,0,0,0
1.014495414,11111111111111111111111111111110,-0.18022798,11111111111111110000000000000000,1,0,0,1
-0.888820463,11111100000000000000000000000000,-1.00493261,10000000000000000000000000000000,0,0,0,0
-0.371141046,11111111100000000000000000000000,0.36650363,11111111111111111111110000000000,0,1,1,1
0.333678018,11111111111111111111100000000000,-0.95479702,11100000000000000000000000000000,1,1,0,0
1.031104533,11111111111111111111111111111110,0.93985811,11111111111111111111111111110000,1,0,1,0
0.192038864,11111111111111110000000000000000,1.01368679,11111111111111111111111111111110,1,1,1,0
-0.966425707,11100000000000000000000000000000,-0.30232676,11111111111110000000000000000000,0,0,0,1
-0.943577824,11110000000000000000000000000000,-0.33576991,11111111111000000000000000000000,0,0,0,1
-0.2637187,11111111111111000000000000000000,1.08955892,11111111111111111111111111111111,0,1,1,0
-0.285782847,11111111111110000000000000000000,0.91689935,11111111111111111111111111100000,0,1,1,0
0.536863046,11111111111111111111111100000000,0.98084382,11111111111111111111111111111100,1,1,1,0
-0.294703541,11111111111110000000000000000000,1.04514368,11111111111111111111111111111111,0,1,1,0
0.25588095,11111111111111111000000000000000,-0.93606687,11110000000000000000000000000000,1,1,0,0
-0.316589256,11111111111100000000000000000000,0.28877312,11111111111111111110000000000000,0,1,1,1
-0.312217195,11111111111100000000000000000000,-0.24758264,11111111111111100000000000000000,0,1,0,1
-0.87926478,11111100000000000000000000000000,-0.37451354,11111111100000000000000000000000,0,0,0,1
0.967577682,11111111111111111111111111111000,-0.94800092,11100000000000000000000000000000,1,0,0,0
-0.318656376,11111111111100000000000000000000,-0.49620421,11111111000000000000000000000000,0,1,0,1
-0.866037403,11111110000000000000000000000000,-0.84172607,11111110000000000000000000000000,0,0,0,0
-0.982308796,11000000000000000000000000000000,0.25297625,11111111111111111100000000000000,0,0,1,1
-1.012801261,10000000000000000000000000000000,0.23074159,11111111111111111000000000000000,0,0,1,1
0.319432393,11111111111111111111000000000000,-0.96658945,11100000000000000000000000000000,1,1,0,0
-0.853363249,11111110000000000000000000000000,0.31996897,11111111111111111111000000000000,0,0,1,1
0.98868044,11111111111111111111111111111100,0.31299126,11111111111111111111000000000000,1,0,1,1
-0.903370878,11111100000000000000000000000000,1.01646191,11111111111111111111111111111110,0,0,1,0
1.033409737,11111111111111111111111111111111,-0.95526036,11100000000000000000000000000000,1,0,0,0
0.32900578,11111111111111111111100000000000,-0.99906561,10000000000000000000000000000000,1,1,0,0
-1.082681942,00000000000000000000000000000000,0.8885497,11111111111111111111111111000000,0,0,1,0
-0.360540923,11111111110000000000000000000000,-0.86569836,11111110000000000000000000000000,0,1,0,0
0.250710695,11111111111111111000000000000000,0.39582709,11111111111111111111111000000000,1,1,1,1
0.249385746,11111111111111111000000000000000,-1.01621899,10000000000000000000000000000000,1,1,0,0
0.96225519,11111111111111111111111111111000,-0.85420709,11111110000000000000000000000000,1,0,0,0
0.96933154,11111111111111111111111111111000,0.26306587,11111111111111111100000000000000,1,0,1,1
-0.28943877,11111111111110000000000000000000,0.98424119,11111111111111111111111111111100,0,1,1,0
0.348834448,11111111111111111111110000000000,-0.89876518,11111100000000000000000000000000,1,1,0,0
0.956527068,11111111111111111111111111111000,0.19763236,11111111111111110000000000000000,1,0,1,1
-0.334020975,11111111111000000000000000000000,1.08219071,11111111111111111111111111111111,0,1,1,0
-0.237107418,11111111111111100000000000000000,0.82765008,11111111111111111111111110000000,0,1,1,0
0.385608407,11111111111111111111111000000000,-0.27829965,11111111111111000000000000000000,1,1,0,1
0.341580126,11111111111111111111100000000000,-0.95663455,11100000000000000000000000000000,1,1,0,0
-0.926769383,11111000000000000000000000000000,-0.89752822,11111100000000000000000000000000,0,0,0,0
0.375010232,11111111111111111111111000000000,0.90574183,11111111111111111111111111100000,1,1,1,0
-0.916316388,11111000000000000000000000000000,0.27776667,11111111111111111110000000000000,0,0,1,1
-0.937710176,11110000000000000000000000000000,0.9590287,11111111111111111111111111111000,0,0,1,0
0.170286188,11111111111111110000000000000000,-0.97050056,11000000000000000000000000000000,1,1,0,0
0.288860065,11111111111111111110000000000000,0.92358349,11111111111111111111111111100000,1,1,1,0
0.313869827,11111111111111111111000000000000,0.89523163,11111111111111111111111111000000,1,1,1,0
-0.871916049,11111110000000000000000000000000,0.83052256,11111111111111111111111110000000,0,0,1,0
-0.898524572,11111100000000000000000000000000,-0.95719419,11100000000000000000000000000000,0,0,0,0
1.00229969,11111111111111111111111111111110,1.01215838,11111111111111111111111111111110,1,0,1,0
0.821901284,11111111111111111111111100000000,-0.98605291,11000000000000000000000000000000,1,0,0,0
0.209255712,11111111111111110000000000000000,0.90104041,11111111111111111111111111000000,1,1,1,0
-0.347362736,11111111110000000000000000000000,-1.01850999,10000000000000000000000000000000,0,1,0,0
-0.961608915,11100000000000000000000000000000,0.85626209,11111111111111111111111110000000,0,0,1,0
-0.961337867,11100000000000000000000000000000,-0.3469516,11111111110000000000000000000000,0,0,0,1
1.028731088,11111111111111111111111111111110,1.02248911,11111111111111111111111111111110,1,0,1,0
-0.936306458,11110000000000000000000000000000,-0.88228043,11111100000000000000000000000000,0,0,0,0
0.955943699,11111111111111111111111111111000,-0.99318482,11000000000000000000000000000000,1,0,0,0
0.416129099,11111111111111111111111100000000,0.26908792,11111111111111111100000000000000,1,1,1,1
-0.36853594,11111111110000000000000000000000,-0.29575275,11111111111110000000000000000000,0,1,0,1
-0.386175046,11111111100000000000000000000000,0.3006025,11111111111111111111000000000000,0,1,1,1
0.378163603,11111111111111111111111000000000,0.95462771,11111111111111111111111111111000,1,1,1,0
0.321000591,11111111111111111111000000000000,0.83933882,11111111111111111111111110000000,1,1,1,0
-0.31700927,11111111111100000000000000000000,0.859335,11111111111111111111111110000000,0,1,1,0
0.256748423,11111111111111111100000000000000,0.31996697,11111111111111111111000000000000,1,1,1,1
-0.284795768,11111111111110000000000000000000,0.29395201,11111111111111111110000000000000,0,1,1,1
-0.27255113,11111111111111000000000000000000,0.39813876,11111111111111111111111000000000,0,1,1,1
-0.267684784,11111111111111000000000000000000,0.8989997,11111111111111111111111111000000,0,1,1,0
-0.164589905,11111111111111110000000000000000,0.97660256,11111111111111111111111111111100,0,1,1,0
-0.330241882,11111111111000000000000000000000,0.88354154,11111111111111111111111111000000,0,1,1,0
-0.90119292,11111100000000000000000000000000,-0.91700754,11111000000000000000000000000000,0,0,0,0
-0.930758599,11110000000000000000000000000000,0.33909737,11111111111111111111100000000000,0,0,1,1
0.387021174,11111111111111111111111000000000,-0.98433664,11000000000000000000000000000000,1,1,0,0
0.944574631,11111111111111111111111111110000,-0.95979456,11100000000000000000000000000000,1,0,0,0
-0.339913027,11111111111000000000000000000000,-0.22612411,11111111111111100000000000000000,0,1,0,1
0.903245366,11111111111111111111111111000000,-1.04517881,00000000000000000000000000000000,1,0,0,0
-0.845940584,11111110000000000000000000000000,-0.36417995,11111111110000000000000000000000,0,0,0,1
0.412851109,11111111111111111111111000000000,-0.357293,11111111110000000000000000000000,1,1,0,1
0.853846334,11111111111111111111111110000000,-0.92646525,11111000000000000000000000000000,1,0,0,0
0.386788254,11111111111111111111111000000000,-0.24982635,11111111111111100000000000000000,1,1,0,1
-0.854641585,11111110000000000000000000000000,0.27461931,11111111111111111100000000000000,0,0,1,1
0.306342255,11111111111111111111000000000000,-0.30146155,11111111111110000000000000000000,1,1,0,1
-0.890221629,11111100000000000000000000000000,0.30157267,11111111111111111111000000000000,0,0,1,1
-0.315329494,11111111111100000000000000000000,-0.17627386,11111111111111110000000000000000,0,1,0,1
-0.441153699,11111111000000000000000000000000,-0.37947511,11111111100000000000000000000000,0,1,0,1
-0.307210027,11111111111100000000000000000000,-0.38592758,11111111100000000000000000000000,0,1,0,1
-0.939138705,11110000000000000000000000000000,-1.0478317,00000000000000000000000000000000,0,0,0,0
-0.380763578,11111111100000000000000000000000,0.29079481,11111111111111111110000000000000,0,1,1,1
0.912755137,11111111111111111111111111100000,0.97601729,11111111111111111111111111111100,1,0,1,0
-0.965418467,11100000000000000000000000000000,-0.89945056,11111100000000000000000000000000,0,0,0,0
-0.869853544,11111110000000000000000000000000,0.81457938,11111111111111111111111110000000,0,0,1,0
-0.907718572,11111000000000000000000000000000,-1.08314713,00000000000000000000000000000000,0,0,0,0
-0.947853204,11110000000000000000000000000000,-0.8496114,11111110000000000000000000000000,0,0,0,0
0.979684233,11111111111111111111111111111100,0.98742376,11111111111111111111111111111100,1,0,1,0
0.313613635,11111111111111111111000000000000,-0.31488355,11111111111100000000000000000000,1,1,0,1
0.930115842,11111111111111111111111111110000,-0.39184202,11111111100000000000000000000000,1,0,0,1
-0.370815524,11111111100000000000000000000000,0.93590909,11111111111111111111111111110000,0,1,1,0
1.164191775,11111111111111111111111111111111,-0.33343088,11111111111000000000000000000000,1,0,0,1
0.929782857,11111111111111111111111111100000,0.34441722,11111111111111111111110000000000,1,0,1,1
-0.309094426,11111111111100000000000000000000,0.33070253,11111111111111111111100000000000,0,1,1,1
0.401237483,11111111111111111111111000000000,0.87443992,11111111111111111111111111000000,1,1,1,0
0.976525356,11111111111111111111111111111100,-1.03143105,00000000000000000000000000000000,1,0,0,0
-0.217280856,11111111111111100000000000000000,0.88400801,11111111111111111111111111000000,0,1,1,0
-0.269762699,11111111111111000000000000000000,-0.95463281,11100000000000000000000000000000,0,1,0,0
-0.114294232,11111111111111110000000000000000,-0.4352802,11111111000000000000000000000000,0,1,0,1
-1.114051183,00000000000000000000000000000000,-0.36474235,11111111110000000000000000000000,0,0,0,1
-0.885206322,11111100000000000000000000000000,0.9301095,11111111111111111111111111110000,0,0,1,0
-1.031746589,00000000000000000000000000000000,0.22024195,11111111111111111000000000000000,0,0,1,1
0.165941745,11111111111111110000000000000000,-0.31197662,11111111111100000000000000000000,1,1,0,1
-0.333784483,11111111111000000000000000000000,0.33357578,11111111111111111111100000000000,0,1,1,1
0.999183414,11111111111111111111111111111110,0.27464485,11111111111111111100000000000000,1,0,1,1
-0.920799766,11111000000000000000000000000000,0.2978252,11111111111111111110000000000000,0,0,1,1
-0.244410151,11111111111111100000000000000000,0.87884992,11111111111111111111111111000000,0,1,1,0
-0.907641179,11111000000000000000000000000000,0.86382141,11111111111111111111111110000000,0,0,1,0
-0.924319036,11111000000000000000000000000000,-0.37987364,11111111100000000000000000000000,0,0,0,1
-0.972786669,11000000000000000000000000000000,0.93779628,11111111111111111111111111110000,0,0,1,0
-0.269361588,11111111111111000000000000000000,-0.31554386,11111111111100000000000000000000,0,1,0,1
-0.297184937,11111111111110000000000000000000,0.37314652,11111111111111111111111000000000,0,1,1,1
-0.843588205,11111110000000000000000000000000,0.9095684,11111111111111111111111111100000,0,0,1,0
0.935935815,11111111111111111111111111110000,-0.8317656,11111110000000000000000000000000,1,0,0,0
0.363859135,11111111111111111111110000000000,1.04388793,11111111111111111111111111111111,1,1,1,0
0.226633291,11111111111111111000000000000000,0.31008071,11111111111111111111000000000000,1,1,1,1
-0.920900519,11111000000000000000000000000000,-0.34948445,11111111110000000000000000000000,0,0,0,1
0.89454424,11111111111111111111111111000000,0.32871729,11111111111111111111100000000000,1,0,1,1
-0.337899037,11111111111000000000000000000000,-0.30227708,11111111111110000000000000000000,0,1,0,1
0.898306256,11111111111111111111111111000000,0.17538764,11111111111111110000000000000000,1,0,1,1
0.331385976,11111111111111111111100000000000,0.31254314,11111111111111111111000000000000,1,1,1,1
-0.387654145,11111111100000000000000000000000,0.09238709,11111111111111110000000000000000,0,1,1,1
-0.87699495,11111100000000000000000000000000,-0.91520468,11111000000000000000000000000000,0,0,0,0
0.972265451,11111111111111111111111111111000,0.88830783,11111111111111111111111111000000,1,0,1,0
-0.355928711,11111111110000000000000000000000,-0.26878434,11111111111111000000000000000000,0,1,0,1
-0.380349678,11111111100000000000000000000000,0.18296419,11111111111111110000000000000000,0,1,1,1
-0.224763361,11111111111111100000000000000000,-1.01338402,10000000000000000000000000000000,0,1,0,0
0.247978492,11111111111111111000000000000000,-1.10319074,00000000000000000000000000000000,1,1,0,0
0.366826878,11111111111111111111110000000000,-0.18572957,11111111111111110000000000000000,1,1,0,1
0.856188997,11111111111111111111111110000000,-0.92707243,11110000000000000000000000000000,1,0,0,0
-0.344083104,11111111110000000000000000000000,0.9895679,11111111111111111111111111111100,0,1,1,0
-0.204357469,11111111111111100000000000000000,-0.96045551,11100000000000000000000000000000,0,1,0,0
-0.384365027,11111111100000000000000000000000,0.41606325,11111111111111111111111100000000,0,1,1,1
0.83610346,11111111111111111111111110000000,1.02217601,11111111111111111111111111111110,1,0,1,0
0.926126155,11111111111111111111111111100000,-0.34604142,11111111110000000000000000000000,1,0,0,1
0.907553263,11111111111111111111111111100000,-0.32861271,11111111111000000000000000000000,1,0,0,1
0.381854332,11111111111111111111111000000000,0.91276123,11111111111111111111111111100000,1,1,1,0
-0.261873413,11111111111111000000000000000000,0.13958057,11111111111111110000000000000000,0,1,1,1
0.843640439,11111111111111111111111110000000,0.41023242,11111111111111111111111100000000,1,0,1,1
-0.290403016,11111111111110000000000000000000,0.2935624,11111111111111111110000000000000,0,1,1,1
-0.300834148,11111111111100000000000000000000,-0.94571593,11110000000000000000000000000000,0,1,0,0
0.188805799,11111111111111110000000000000000,-0.95629459,11100000000000000000000000000000,1,1,0,0
-0.276681474,11111111111110000000000000000000,0.2535751,11111111111111111100000000000000,0,1,1,1
0.4011834,11111111111111111111111000000000,0.49641182,11111111111111111111111100000000,1,1,1,1
0.287672714,11111111111111111110000000000000,0.3158565,11111111111111111111000000000000,1,1,1,1
1.005420059,11111111111111111111111111111110,-0.2739878,11111111111111000000000000000000,1,0,0,1
-0.936874908,11110000000000000000000000000000,0.26404717,11111111111111111100000000000000,0,0,1,1
0.894109826,11111111111111111111111111000000,0.36706795,11111111111111111111110000000000,1,0,1,1
-0.15319567,11111111111111110000000000000000,-0.26638851,11111111111111000000000000000000,0,1,0,1
0.364751265,11111111111111111111110000000000,0.21789166,11111111111111111000000000000000,1,1,1,1
-0.344926715,11111111110000000000000000000000,-0.30897991,11111111111100000000000000000000,0,1,0,1
-0.336445969,11111111111000000000000000000000,0.2200583,11111111111111111000000000000000,0,1,1,1
-0.959917981,11100000000000000000000000000000,-0.25284481,11111111111111100000000000000000,0,0,0,1
-0.316092854,11111111111100000000000000000000,0.87567574,11111111111111111111111111000000,0,1,1,0
0.991063678,11111111111111111111111111111100,-0.38598118,11111111100000000000000000000000,1,0,0,1
0.976736941,11111111111111111111111111111100,-0.28580984,11111111111110000000000000000000,1,0,0,1
-0.948271199,11110000000000000000000000000000,0.90889709,11111111111111111111111111100000,0,0,1,0
0.910143579,11111111111111111111111111100000,-0.2499964,11111111111111100000000000000000,1,0,0,1
0.357459553,11111111111111111111110000000000,1.00158115,11111111111111111111111111111110,1,1,1,0
0.347909623,11111111111111111111110000000000,-0.97769742,11000000000000000000000000000000,1,1,0,0
-1.019910075,10000000000000000000000000000000,0.82991299,11111111111111111111111110000000,0,0,1,0
0.480606728,11111111111111111111111100000000,0.86008589,11111111111111111111111110000000,1,1,1,0
-0.930210848,11110000000000000000000000000000,-0.9338938,11110000000000000000000000000000,0,0,0,0
-0.30293628,11111111111100000000000000000000,0.34695968,11111111111111111111110000000000,0,1,1,1
-0.952105231,11100000000000000000000000000000,0.95986468,11111111111111111111111111111000,0,0,1,0
-0.351752023,11111111110000000000000000000000,-0.84613327,11111110000000000000000000000000,0,1,0,0
1.042011301,11111111111111111111111111111111,0.87687263,11111111111111111111111111000000,1,0,1,0
-0.995845948,11000000000000000000000000000000,0.88006799,11111111111111111111111111000000,0,0,1,0
0.366109429,11111111111111111111110000000000,0.88254717,11111111111111111111111111000000,1,1,1,0
-0.856468658,11111110000000000000000000000000,0.18894559,11111111111111110000000000000000,0,0,1,1
0.972426152,11111111111111111111111111111000,0.98638148,11111111111111111111111111111100,1,0,1,0
-0.366602117,11111111110000000000000000000000,0.30378242,11111111111111111111000000000000,0,1,1,1
-0.369947782,11111111100000000000000000000000,0.41502634,11111111111111111111111100000000,0,1,1,1
1.100608094,11111111111111111111111111111111,-0.94154795,11110000000000000000000000000000,1,0,0,0
0.31453218,11111111111111111111000000000000,0.88166369,11111111111111111111111111000000,1,1,1,0
-0.32292973,11111111111000000000000000000000,0.91006773,11111111111111111111111111100000,0,1,1,0
-0.295095203,11111111111110000000000000000000,-1.01013714,10000000000000000000000000000000,0,1,0,0
-0.333832954,11111111111000000000000000000000,-1.0029486,10000000000000000000000000000000,0,1,0,0
0.993597858,11111111111111111111111111111100,-0.2553197,11111111111111000000000000000000,1,0,0,1
-1.00184901,10000000000000000000000000000000,0.26138539,11111111111111111100000000000000,0,0,1,1
-0.861100902,11111110000000000000000000000000,0.95032117,11111111111111111111111111111000,0,0,1,0
-0.253029037,11111111111111000000000000000000,0.35581994,11111111111111111111110000000000,0,1,1,1
0.358344992,11111111111111111111110000000000,0.22690952,11111111111111111000000000000000,1,1,1,1
0.905248998,11111111111111111111111111000000,0.94952443,11111111111111111111111111110000,1,0,1,0
-0.359918616,11111111110000000000000000000000,0.20734715,11111111111111111000000000000000,0,1,1,1
0.974703301,11111111111111111111111111111100,-0.21867139,11111111111111100000000000000000,1,0,0,1
-0.286664892,11111111111110000000000000000000,0.3784755,11111111111111111111111000000000,0,1,1,1
-0.388608689,11111111100000000000000000000000,-0.9650217,11100000000000000000000000000000,0,1,0,0
-0.396996357,11111111100000000000000000000000,-0.29974354,11111111111110000000000000000000,0,1,0,1
-0.967255313,11100000000000000000000000000000,0.45191656,11111111111111111111111100000000,0,0,1,1
-0.957267137,11100000000000000000000000000000,-0.88002044,11111100000000000000000000000000,0,0,0,0
-0.323637887,11111111111000000000000000000000,0.91436996,11111111111111111111111111100000,0,1,1,0
-0.959190506,11100000000000000000000000000000,0.9347838,11111111111111111111111111110000,0,0,1,0
1.031979846,11111111111111111111111111111111,0.4654655,11111111111111111111111100000000,1,0,1,1
0.439019436,11111111111111111111111100000000,-0.97330155,11000000000000000000000000000000,1,1,0,0
0.963915928,11111111111111111111111111111000,0.94652107,11111111111111111111111111110000,1,0,1,0
-0.942463907,11110000000000000000000000000000,-0.28456962,11111111111110000000000000000000,0,0,0,1
0.322565942,11111111111111111111000000000000,0.33125093,11111111111111111111100000000000,1,1,1,1
-0.912744656,11111000000000000000000000000000,0.46689702,11111111111111111111111100000000,0,0,1,1
-0.96583391,11100000000000000000000000000000,-0.97210125,11000000000000000000000000000000,0,0,0,0
0.934620284,11111111111111111111111111110000,-0.36488983,11111111110000000000000000000000,1,0,0,1
0.899048914,11111111111111111111111111000000,-0.28051249,11111111111111000000000000000000,1,0,0,1
0.280762263,11111111111111111100000000000000,0.39819636,11111111111111111111111000000000,1,1,1,1
-0.382437787,11111111100000000000000000000000,-0.22575126,11111111111111100000000000000000,0,1,0,1
0.955155901,11111111111111111111111111111000,-0.92499038,11111000000000000000000000000000,1,0,0,0
-0.956618649,11100000000000000000000000000000,0.36685108,11111111111111111111110000000000,0,0,1,1
-0.318726598,11111111111100000000000000000000,0.41075914,11111111111111111111111100000000,0,1,1,1
-0.272555971,11111111111111000000000000000000,-0.98914428,11000000000000000000000000000000,0,1,0,0
-0.429794391,11111111000000000000000000000000,0.97531054,11111111111111111111111111111100,0,1,1,0
0.232917933,11111111111111111000000000000000,0.27621946,11111111111111111100000000000000,1,1,1,1
-1.054753429,00000000000000000000000000000000,-0.35020352,11111111110000000000000000000000,0,0,0,1
-0.892858136,11111100000000000000000000000000,-0.94768672,11100000000000000000000000000000,0,0,0,0
-0.128117586,11111111111111110000000000000000,-0.91957424,11111000000000000000000000000000,0,1,0,0
0.329626716,11111111111111111111100000000000,-0.28077346,11111111111110000000000000000000,1,1,0,1
-0.928850987,11111000000000000000000000000000,-0.97705069,11000000000000000000000000000000,0,0,0,0
-0.359889759,11111111110000000000000000000000,1.09047629,11111111111111111111111111111111,0,1,1,0
0.3099907,11111111111111111111000000000000,-0.30463973,11111111111100000000000000000000,1,1,0,1
-0.403223587,11111111100000000000000000000000,0.44105179,11111111111111111111111100000000,0,1,1,1
-0.293441239,11111111111110000000000000000000,-0.93994666,11110000000000000000000000000000,0,1,0,0
-0.792363375,11111111000000000000000000000000,1.03319877,11111111111111111111111111111111,0,0,1,0
0.329471357,11111111111111111111100000000000,-0.22477094,11111111111111100000000000000000,1,1,0,1
0.286798244,11111111111111111110000000000000,-0.24625293,11111111111111100000000000000000,1,1,0,1
0.94123616,11111111111111111111111111110000,0.31458287,11111111111111111111000000000000,1,0,1,1
0.954516941,11111111111111111111111111111000,-0.94846855,11100000000000000000000000000000,1,0,0,0
-0.948977931,11110000000000000000000000000000,0.87927547,11111111111111111111111111000000,0,0,1,0
0.262618095,11111111111111111100000000000000,0.38856722,11111111111111111111111000000000,1,1,1,1
0.278413516,11111111111111111100000000000000,0.96339442,11111111111111111111111111111000,1,1,1,0
